Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,G11,11557,8880,10003,6292.11,61.04,56.37
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,H9,10389,52370,45561,27246.1,47.77,44.23
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,H11,11432,9491,12334,7088.78,62.98,57.24
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,A1,14062,7816,8996,4902.15,55.55,52.98
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,A2,16406,5556,5810,2998.36,48.66,44.13
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,A3,12545,7760,8384,4631.75,53.28,51.81
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,A4,15663,5598,6709,2900.49,47.16,43.91
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,B1,14570,8596,9304,4821.58,50.63,42.96
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,B2,16237,5480,7016,2908.76,48.01,43.91
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,B3,14062,8729,9151,4644.89,48.77,42.07
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,B4,17159,5660,7242,2802.15,45.47,42.09
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,C1,15418,7511,8110,4826.28,55.88,50.43
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,C2,16064,5493,5503,3083.57,50.88,46.97
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,C3,15261,7744,7977,4802.79,54.52,49.22
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,C4,15019,5579,6233,2934.38,48.21,44.67
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,D1,17546,8597,10007,4915.3,51.32,48.34
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,D3,14157,8593,10199,4957.48,51.72,48.79
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,E1,15708,8662,10192,5190.56,53.49,49.11
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,E3,14306,8626,10388,4896.14,50.97,48.45
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,F1,17373,6097,5806,3295.53,48.9,43.24
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,F3,15174,6138,6812,3048.75,45.61,41.71
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,G1,15845,6075,6607,3157.55,47.22,43.2
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,G3,15893,5965,6712,2943.21,45.24,42.4
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,H1,15252,6285,6705,3180.98,46.16,42.65
Rep1-0Pi-Ctrl,d060521-0min-0Pi-M24KO,0min,H3,15691,6425,6706,3144.57,45,41.14
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,A1,16582,7353,7020,4387.88,52.46,46.37
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,A2,16888,4304,5226,2336.87,49.7,46.77
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,A3,16421,7821,8388,4344.47,49.43,44.23
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,A4,16514,5781,6803,2579.77,41.82,38.28
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,B1,16352,7464,7596,3752.34,45.69,41.31
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,B2,17013,5543,6229,2562.1,42.93,40.25
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,B3,17055,8104,8394,3727.47,42.65,37.6
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,B4,16446,7276,7852,2989.49,38.82,35.1
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,C1,16876,7372,8835,4794.62,55.84,49.48
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,C2,17704,5581,6232,2808.82,46.34,44.16
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,C3,16200,8437,8683,5145.71,53.16,46.04
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,C4,16565,7588,8994,3311.17,40.88,37.77
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,D1,17116,7771,8391,4999.17,55.65,50.23
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,D3,17000,8853,9316,5038.92,50.41,45.89
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,E1,17278,7777,8253,4997.99,55.47,49.85
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,E3,18083,8822,9482,4837.46,49.07,43.81
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,F1,16629,5837,6705,2994.28,46.59,42.6
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,F3,16902,7311,8245,3186.01,40.75,37.09
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,G1,17182,5867,6811,2968.79,46.13,42.75
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,G3,16735,7158,7129,3225.5,41.94,38.63
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,H1,16072,5803,6809,2851.18,45.13,41.94
Rep2-0Pi-Rep1-H2O2,d060621-0min-0Pi-M24KO,0min,H3,16912,7158,7977,3162.41,41.34,38.58
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,A1,17872,6734,9835,4637.38,58.55,52.58
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,A2,19222,5180,5972,2827.45,49.03,44.18
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,A3,19454,7314,8386,4845.2,56.87,48.67
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,A4,17439,6627,7727,3151.91,44.05,39.44
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,B1,20143,7432,8251,4633.02,54.59,46.56
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,B2,19423,5132,6702,3115.19,54.05,46.48
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,B3,17841,8180,8391,4737.8,51.27,43.9
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,B4,17343,6706,7132,3116.58,43.23,39.04
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,C1,19930,6963,6612,5206.29,62.13,53.47
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,C2,17981,5030,5810,2889.68,51.3,46.16
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,C3,18320,8107,7851,5797.33,60.16,50.57
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,C4,17683,6977,7242,3286.5,43.8,39.31
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,D1,17770,7443,6912,5516,61.76,54.3
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,D3,18800,8665,8981,5778.57,57.37,49.43
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,E1,19551,7180,7132,5176.98,60.59,51.5
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,E3,17736,8306,7978,5311.82,55.32,46.08
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,F1,17761,5299,6153,2989.35,50.25,46.11
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,F3,17416,6642,7848,3309.47,45.54,40.64
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,G1,18108,5473,6231,2979.08,49.04,44.09
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,G3,18439,6735,7362,3199.27,43.82,39.32
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,H1,19043,5302,5968,3022.59,50.82,45.64
Rep3-0Pi-Rep2-H2O2,d061221-0min-0Pi-M24KO,0min,H3,17440,7066,8391,3428.15,44.43,39.24
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,A1,15265,7117,8525,5951.52,67.47,57.87
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,A2,15609,5460,7129,3531.81,56.24,49.26
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,A3,14041,6928,7025,5480.82,64.64,54.81
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,A4,15578,5124,6228,3275.67,55.66,48.34
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,B1,15204,7501,8379,5508.56,61.7,50.58
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,B2,15385,5545,5970,3542.26,55.93,48.23
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,B3,14060,7625,8110,5667.88,62.23,49.92
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,B4,16701,5217,5728,3252.01,54.54,46.75
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,C1,15475,6970,6708,6166.4,70.09,58.24
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,C2,14720,5329,5885,3704.62,59.73,51.23
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,C3,14387,7015,7478,5859.71,67.11,57
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,C4,15261,5245,5971,3310.83,55.45,48.22
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,D1,15638,7086,8386,5975.67,67.8,56.96
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,D3,15033,7130,7725,5840.27,66.18,56.12
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,E1,15979,7055,6234,6078.11,68.92,57.43
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,E3,15288,7096,7358,5846.26,66.54,55.84
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,F1,15216,5455,7243,3453.05,55.14,48.6
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,F3,15145,5486,6702,3313.11,53.24,47.62
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,G1,15321,5917,7971,3587.35,53.15,48.63
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,G3,15730,5744,6419,3434.86,52.69,46.76
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,H1,15006,5552,7981,3455.88,54.63,48.43
Rep3-H2O2-Ctrl,d062621-0min-H2O2-M24KO,0min,H3,15433,5411,6326,3348.71,54.19,47.43
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,A1,15974,6896,7352,4889.51,60,51.29
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,A2,16082,5440,5579,3170.73,51.73,47.35
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,A3,16535,7007,8539,4699.08,57.6,49.13
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,A4,18766,5631,5961,3069.16,49.21,44.43
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,B1,16629,7572,9309,5132.66,58.65,46.52
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,B2,19013,5575,6915,3352.74,53.23,47.1
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,B3,18511,7858,8252,4747.73,53.44,44.19
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,B4,16385,5741,6416,3208.59,49.96,45.04
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,C1,17094,6897,6415,5292.21,63.33,52.23
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,C2,16298,5582,6915,3524.58,55.8,49.72
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,C3,17265,7203,7723,5133.48,60.05,49.34
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,C4,15859,5787,6322,3318.72,51.3,46.83
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,D1,16388,7254,8114,5032.48,58.92,50.79
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,D3,16519,7332,7480,4782.24,56.4,48.61
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,E1,18508,7028,7852,5212.16,62.29,50.88
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,E3,16451,7232,7847,4793.87,57.13,48.2
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,F1,16576,5728,6810,3375.92,52.33,46.87
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,F3,17766,5922,6812,3318.38,50.21,44.84
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,G1,16301,5803,6811,3356.74,51.48,46.83
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,G3,18243,5913,5808,3305.94,50.13,45.18
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,H1,15488,5928,7356,3526.05,52.51,47.82
Rep4-H2O2-Ctrl,d062721-0min-H2O2-M24KO-R4,0min,H3,15657,5991,7600,3340.43,49.89,45.19
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,A5,13326,9746,11647,4989.36,46.63,44.54
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,A6,14764,7451,7843,3461.51,43,40.18
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,A7,12098,10310,11202,4991.9,44.93,43.17
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,A8,12750,7600,8250,3656.21,44.58,43.51
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,B5,12976,10405,9824,4874,43.4,38.92
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,B6,15333,7125,7978,3186.24,41.63,39.62
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,B7,11884,11242,13627,5112.58,42.45,38.27
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,B8,12553,7262,8834,3507.29,44.7,41.65
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,C5,14033,9663,10585,4914.82,46.43,43.73
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,C6,14468,7758,8987,3916.41,46.39,43.94
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,C7,13804,10619,10982,5079.15,44.32,42.1
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,C8,12950,8218,11862,4389.68,48.8,47.59
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,D5,15417,10642,11199,5069.06,43.87,41.49
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,D7,12891,11096,11639,5267.29,44.04,41.31
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,E5,14733,10204,11851,4845.56,43.81,42.44
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,E7,12566,10710,10973,5176.27,44.91,43.25
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,F5,14443,8086,8538,3669.32,42.23,39.88
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,F7,13843,8392,8846,3852.03,42.74,41.57
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,G5,14099,7851,8987,3410.45,40.53,38.94
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,G7,13283,7818,7596,3667.12,43.15,41.08
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,H5,13841,8109,9478,3543.22,40.58,39.27
Rep1-0Pi-Ctrl,d060521-30min-0Pi-M24KO,30min,H7,13929,8704,10381,3968.29,42.35,40.93
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,A5,14701,9430,9649,4405.69,42.94,40
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,A6,13912,6062,6323,2818.14,43.4,41.11
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,A7,15274,26576,30904,13766.49,52.99,54.57
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,A8,14360,11018,31636,15176.21,84.96,112.86
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,B5,15361,9725,10781,4186.88,40.28,37.53
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,B6,15096,7168,8245,3080.76,40.1,39.01
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,B7,14288,32242,34823,10211.89,30.91,25.1
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,B8,16097,17120,37482,15695.32,73.76,102.6
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,C5,14818,9970,11626,5052.03,46.15,43.4
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,C6,14871,7695,8678,3514.26,42.62,40.83
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,C7,15241,28595,35654,15341.77,55.31,57.08
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,C8,15571,24283,42292,17590,71.56,99.96
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,D5,15123,10113,10573,5063.73,45.69,42.76
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,D7,0,NA,NA,NA,NA,NA
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,E5,15274,9911,10024,4855.62,45.04,40.66
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,E7,15642,28867,37428,15180.27,54.08,56.99
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,F5,14999,8001,8832,3482.57,40.63,40.53
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,F7,16235,20857,34853,15050.92,66.47,89.29
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,G5,14934,7876,7979,3461.62,40.97,39.56
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,G7,14895,17473,36515,14891.42,71.42,99.17
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,H5,14508,7654,8837,3364.77,41.08,38.66
Rep2-0Pi-Rep1-H2O2,d060621-30min-0Pi-M24KO,30min,H7,15446,17103,39280,15038.66,72.1,98.39
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,A5,15909,8675,9482,4757.47,49.08,43.8
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,A6,16632,7100,7600,3246.78,42.67,41.28
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,A7,15950,27458,34868,14739.55,55.6,55.56
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,A8,17506,11885,42257,16613.36,88.23,105.02
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,B5,17815,9692,9833,4890.2,46.18,40.71
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,B6,15992,6653,7019,3175.89,44.09,41.54
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,B7,15464,33929,35671,10991.6,31.86,25.18
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,B8,18115,15077,41246,17508.63,83.44,113.72
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,C5,16149,9297,9478,5220.06,50.29,45.69
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,C6,16390,7049,8540,3404.18,44.57,42.9
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,C7,16293,28738,37443,16176.68,57.67,58.89
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,C8,17423,14600,43341,18337.03,85.41,115.47
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,D5,15927,9412,10575,5309.76,50.52,45.78
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,D7,15583,31185,36551,16155.23,54.09,50.18
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,E5,16589,9814,11411,5481.76,49.91,45.15
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,E7,15371,30174,35639,16866.2,57.9,60.05
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,F5,16367,6849,8395,3221.17,43.21,40.8
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,F7,17255,17179,37429,15759.4,75.57,106.04
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,G5,18055,7011,7360,3331.55,43.94,40.6
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,G7,17379,14766,36540,15932.72,79.81,107.55
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,H5,16153,7177,8117,3463.86,44.66,41.27
Rep3-0Pi-Rep2-H2O2,d061221-30min-0Pi-M24KO,30min,H7,15919,13371,40258,16642.88,84.12,106.03
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,A5,13456,20183,25616,12397.1,60.84,65.2
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,A6,14911,9269,33183,13511.02,87.3,98.23
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,A7,13428,9876,9828,5607.83,50.4,45.26
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,A8,13832,6924,8833,3656.44,48.11,45.47
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,B5,12606,26193,26228,9607.45,34.79,27.96
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,B6,14749,9469,29498,12907.84,84.95,98.85
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,B7,12545,10784,10583,5536.57,46.58,41.6
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,B8,14791,6439,6232,3418.93,47.88,42.83
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,C5,13437,21208,26242,13152.67,61.26,65.21
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,C6,14199,11489,32449,14624.18,84.53,111.16
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,C7,14052,9950,10196,6039.11,53.34,48.17
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,C8,13895,7395,8248,4087.96,49.77,47.33
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,D5,13665,21671,26892,13515.96,62.36,69.88
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,D7,13526,9871,10987,5876.2,52.53,47.74
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,E5,13744,21494,27495,14278.97,64.46,73.64
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,E7,13684,10063,10784,6021.24,52.84,48.22
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,F5,13898,14133,26856,12796.03,75.05,102.13
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,F7,14194,7185,8115,3702.09,46.74,43.86
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,G5,13669,15303,28111,13529.74,74.22,100.21
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,G7,14755,7444,8118,3695.58,45.42,42.04
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,H5,14088,11380,27460,13346.03,82.12,101.4
Rep3-H2O2-Ctrl,d062621-30min-H2O2-M24KO,30min,H7,13350,6560,7021,3215.05,45.09,41.67
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,A5,14309,19029,26846,12024.82,61.37,71.45
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,A6,15550,7502,33202,12764.15,93.32,81.9
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,A7,14353,9651,10377,4907.39,46.32,43.12
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,A8,14580,7459,8396,3674.67,45.18,42.93
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,B5,14199,26292,27470,9492.19,35.37,29.42
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,B6,15232,7354,34011,12784.07,93.79,81.55
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,B7,14686,10500,12079,5003.04,43.79,38.98
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,B8,14839,7348,7359,3632.16,45.26,43.1
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,C5,15571,20019,28128,12413.1,60.43,68.74
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,C6,15057,8719,37426,14745.65,92.29,95.22
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,C7,14585,10115,12584,5475.13,48.8,44.46
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,C8,13368,8073,9153,4239.76,48.22,46.37
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,D5,14950,20196,31663,12157.13,59.03,68.8
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,D7,14339,9580,9659,5050.44,47.64,43.43
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,E5,14407,20057,28790,13367.94,63.5,75.49
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,E7,13923,10048,10987,5228.89,47.14,43.16
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,F5,15127,11509,29472,11882.58,77.11,93.29
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,F7,13689,7700,9488,3704.88,44.3,42.73
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,G5,15401,11412,28772,12552.18,79.4,94.05
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,G7,15818,7955,9151,3812.31,44.1,42.39
